year,month,day,dayOfWeek,airline,flightNumber,origin,destination,departureDelay,arrivalDelay,cancelled,diverted
2015,5,14,4,B6,B61376,CLT,ORD,12.07,7.19,0,0
2015,4,10,5,DL,DL1377,MSP,MIA,8.15,7.83,0,0
2015,10,19,1,F9,F91378,LAX,PHX,64.35,70.32,0,0
2015,6,10,3,AA,AA1379,ATL,CLT,5.34,3.49,0,0
2015,2,15,7,UA,UA1380,DTW,MSP,4.23,7.34,0,0
2015,1,8,4,AS,AS1381,BOS,ATL,18.65,17.33,0,0
2015,3,8,7,DL,DL1382,MSP,MIA,8.01,4.99,0,0
2015,11,2,1,AS,AS1383,DTW,LAX,11.14,9.76,0,0
2015,7,26,7,AA,AA1384,SFO,LAX,14.39,18.69,0,0
2015,1,20,2,NK,NK1385,SEA,DFW,8.65,12.79,0,0
2015,3,1,7,NK,NK1386,CLT,MSP,4.79,20.23,0,0
2015,1,5,1,B6,B61387,DTW,ORD,22.95,36.78,0,0
2015,2,23,1,DL,DL1388,MIA,ORD,8.56,11.72,0,0
2015,4,14,2,AS,AS1389,DTW,MIA,-11.77,-14.0,0,0
2015,5,1,5,AA,AA1390,ATL,DEN,78.97,71.74,0,0
2015,9,19,6,DL,DL1391,ORD,SEA,-6.8,2.11,0,0
2015,3,31,2,AA,AA1392,MIA,LAS,17.45,32.55,0,0
2015,1,24,6,AA,AA1393,LAX,JFK,20.71,11.45,0,0
2015,7,10,5,AS,AS1394,JFK,ORD,11.19,12.7,0,0
2015,8,4,2,UA,UA1395,ORD,LAX,51.75,61.64,0,0
2015,10,30,5,F9,F91396,CLT,JFK,28.01,20.2,0,0
2015,3,8,7,F9,F91397,IAH,ORD,51.58,55.63,0,0
2015,12,14,1,WN,WN1398,PHX,ORD,3.66,-2.42,0,0
2015,3,18,3,AA,AA1399,ATL,JFK,-4.19,0.61,0,0
2015,6,14,7,WN,WN1400,PHX,SEA,6.96,21.28,0,0
2015,8,24,1,F9,F91401,CLT,DEN,48.12,52.43,0,0
2015,2,22,7,NK,NK1402,DTW,DFW,8.49,11.49,0,0
2015,6,5,5,WN,WN1403,CLT,PHX,10.35,15.25,0,0
2015,11,14,6,F9,F91404,LAS,CLT,5.33,2.67,0,0
2015,5,30,6,AS,AS1405,ORD,DFW,13.62,17.33,0,0
2015,5,11,1,WN,WN1406,BOS,ORD,38.39,46.9,0,0
2015,2,25,3,NK,NK1407,DFW,ORD,8.25,14.84,0,0
2015,9,13,7,AA,AA1408,DFW,DTW,10.78,14.8,0,0
2015,10,24,6,UA,UA1409,LAX,ORD,-8.37,-15.15,0,0
2015,11,8,7,WN,WN1410,SEA,MSP,86.98,88.36,0,0
2015,12,25,5,B6,B61411,PHX,BOS,0.29,-1.37,0,0
2015,12,30,3,UA,UA1412,PHX,ORD,10.33,9.3,0,0
2015,12,12,6,B6,B61413,DTW,ATL,9.43,13.14,0,0
2015,3,24,2,B6,B61414,SEA,LAX,21.34,18.11,0,0
2015,8,20,4,DL,DL1415,SFO,MSP,8.06,-2.94,0,0
2015,7,15,3,NK,NK1416,DTW,PHX,98.92,106.3,0,0
2015,8,15,6,WN,WN1417,LAS,BOS,34.77,36.28,0,0
2015,4,6,1,UA,UA1418,ORD,MSP,3.86,13.02,0,0
2015,1,3,6,AS,AS1419,CLT,LAX,14.72,13.04,0,0
2015,12,5,6,B6,B61420,IAH,LAS,2.43,-3.99,0,0
2015,9,16,3,UA,UA1421,DTW,MSP,6.0,14.45,0,0
2015,4,22,3,F9,F91422,ATL,ORD,0.49,9.29,0,0
2015,1,21,3,AS,AS1423,MSP,ORD,-1.32,0.05,0,0
2015,7,11,6,F9,F91424,IAH,DFW,0.92,-1.81,0,0
2015,10,3,6,AA,AA1425,DEN,BOS,28.54,15.71,0,0
2015,10,3,6,NK,NK1426,DEN,LAX,4.54,5.36,0,0
2015,5,9,6,DL,DL1427,SFO,SEA,-2.76,2.7,0,0
2015,3,2,1,AA,AA1428,DEN,DFW,49.72,60.8,0,0
2015,6,4,4,DL,DL1429,MIA,CLT,5.88,7.08,0,0
2015,7,20,1,B6,B61430,LAX,MIA,43.33,39.02,0,0
2015,1,6,2,UA,UA1431,ORD,DFW,-3.15,-5.82,0,0
2015,6,26,5,WN,WN1432,DTW,LAX,7.77,25.7,0,0
2015,10,18,7,AA,AA1433,CLT,DEN,8.32,12.81,0,0
2015,6,19,5,AS,AS1434,LAX,SFO,-7.55,-16.27,0,0
2015,11,12,4,B6,B61435,LAX,LAS,32.05,33.8,0,0
2015,12,31,4,NK,NK1436,SEA,LAS,3.25,-10.06,0,0
2015,6,6,6,F9,F91437,ORD,JFK,33.48,39.68,0,0
2015,4,11,6,B6,B61438,DEN,ATL,10.13,2.36,0,0
2015,4,19,7,AA,AA1439,SEA,IAH,32.13,41.55,0,0
2015,5,29,5,UA,UA1440,CLT,DEN,-6.79,-3.95,0,0
2015,11,11,3,UA,UA1441,LAX,CLT,-4.45,-5.63,0,0
2015,9,5,6,AS,AS1442,DFW,SFO,26.08,35.31,0,0
2015,9,23,3,AS,AS1443,MSP,IAH,65.25,66.7,0,0
2015,9,24,4,B6,B61444,SEA,JFK,-2.69,7.67,0,0
2015,5,9,6,NK,NK1445,SFO,MSP,11.23,7.4,0,0
2015,9,14,1,UA,UA1446,CLT,JFK,-1.47,0.94,0,0
2015,11,5,4,DL,DL1447,SFO,DTW,22.44,16.43,0,0
2015,3,24,2,NK,NK1448,ATL,SFO,0.75,1.64,0,0
2015,10,21,3,UA,UA1449,DFW,JFK,13.58,34.82,0,0
2015,1,10,6,B6,B61450,DEN,BOS,21.06,23.33,0,0
2015,11,4,3,UA,UA1451,JFK,SEA,-2.12,-15.75,0,0
2015,7,13,1,NK,NK1452,LAX,ORD,-12.35,-11.84,0,0
2015,11,7,6,DL,DL1453,JFK,IAH,18.5,11.87,0,0
2015,2,17,2,F9,F91454,LAX,ATL,65.63,57.19,0,0
2015,1,23,5,NK,NK1455,SFO,IAH,13.25,23.49,0,0
2015,12,23,3,DL,DL1456,DTW,LAX,6.75,-7.72,0,0
2015,10,6,2,NK,NK1457,SEA,BOS,4.96,7.0,0,0
2015,7,12,7,WN,WN1458,PHX,DTW,11.54,24.14,0,0
2015,8,5,3,AS,AS1459,SEA,MSP,7.04,17.3,0,0
2015,10,12,1,F9,F91460,SEA,MIA,6.22,1.25,0,0
2015,3,2,1,WN,WN1461,CLT,JFK,-9.03,-6.77,0,0
2015,12,17,4,AA,AA1462,JFK,MSP,70.92,74.04,0,0
2015,8,11,2,DL,DL1463,DEN,SEA,6.94,11.01,0,0
2015,11,11,3,B6,B61464,DFW,JFK,17.53,22.54,0,0
2015,5,27,3,WN,WN1465,DFW,SFO,19.79,16.08,0,0
2015,2,14,6,B6,B61466,MSP,LAS,0.0,0.0,1,0
2015,2,16,1,B6,B61467,LAS,SEA,13.57,14.54,0,1
2015,3,31,2,NK,NK1468,ORD,DEN,2.86,9.23,0,0
2015,10,3,6,B6,B61469,CLT,MSP,6.68,-3.68,0,0
2015,8,24,1,AA,AA1470,IAH,ORD,-5.44,7.04,0,0
2015,6,11,4,NK,NK1471,LAS,ATL,24.17,33.73,0,0
2015,6,25,4,DL,DL1472,JFK,IAH,7.05,20.29,0,0
2015,4,8,3,F9,F91473,BOS,SFO,30.69,29.79,0,0
2015,11,13,5,AS,AS1474,LAX,ORD,22.6,35.06,0,1
2015,10,5,1,AA,AA1475,IAH,LAS,-9.84,-5.72,0,0
2015,9,9,3,UA,UA1476,SEA,MSP,2.63,4.39,0,0
2015,10,4,7,AA,AA1477,LAS,MSP,64.48,58.75,0,0
2015,6,11,4,AA,AA1478,ATL,BOS,11.11,18.59,0,0
2015,5,15,5,WN,WN1479,SEA,IAH,51.2,58.45,0,0
2015,7,10,5,AS,AS1480,MSP,SEA,-15.07,-21.73,0,0
2015,5,19,2,WN,WN1481,DTW,MSP,9.05,-0.41,0,0
2015,8,4,2,F9,F91482,LAX,PHX,20.23,33.01,0,0
2015,12,20,7,UA,UA1483,DFW,BOS,8.26,12.92,0,0
2015,7,4,6,AS,AS1484,SEA,LAS,16.64,30.74,0,0
2015,10,22,4,UA,UA1485,MIA,LAS,-8.78,-6.69,0,0
2015,11,11,3,B6,B61486,CLT,LAX,23.55,12.35,0,0
2015,7,27,1,DL,DL1487,DEN,JFK,0.48,14.21,0,0
2015,7,22,3,B6,B61488,CLT,LAS,11.99,13.84,0,0
2015,3,6,5,WN,WN1489,SEA,DEN,2.14,7.3,0,0
2015,1,28,3,AA,AA1490,MSP,DEN,2.53,3.26,0,0
2015,4,28,2,WN,WN1491,MIA,CLT,40.55,54.77,0,0
2015,6,16,2,F9,F91492,CLT,SEA,17.87,35.49,0,0
2015,8,22,6,NK,NK1493,MIA,LAS,5.5,11.93,0,0
2015,3,21,6,B6,B61494,ATL,LAX,3.99,7.19,0,0
2015,9,2,3,B6,B61495,ATL,DTW,7.44,2.26,0,0
2015,10,15,4,NK,NK1496,MSP,SFO,4.36,-0.56,0,0
2015,8,5,3,WN,WN1497,SEA,MIA,15.69,17.43,0,0
2015,3,11,3,B6,B61498,ORD,CLT,22.68,36.74,0,0
2015,1,26,1,AA,AA1499,JFK,ORD,0.0,0.0,1,0
2015,1,8,4,F9,F91500,BOS,PHX,7.09,0.93,0,0
2015,1,17,6,AS,AS1501,DEN,LAX,5.49,5.45,0,0
2015,5,9,6,NK,NK1502,ATL,ORD,111.32,106.63,0,0
2015,1,18,7,WN,WN1503,CLT,ORD,14.0,15.98,0,0
2015,6,15,1,UA,UA1504,DFW,ORD,1.57,0.5,0,0
2015,4,22,3,DL,DL1505,SFO,DTW,8.19,16.77,0,0
2015,1,5,1,AA,AA1506,IAH,LAX,8.97,14.47,0,0
2015,11,17,2,AA,AA1507,DFW,LAS,18.6,8.09,0,0
2015,10,13,2,AS,AS1508,CLT,BOS,-4.24,7.68,0,0
2015,12,28,1,F9,F91509,MIA,IAH,7.87,17.69,0,0
2015,11,3,2,UA,UA1510,DEN,LAX,9.22,3.16,0,0
2015,9,17,4,NK,NK1511,JFK,ATL,14.03,25.42,0,0
2015,10,3,6,NK,NK1512,BOS,IAH,30.55,38.93,0,0
2015,2,19,4,DL,DL1513,DFW,LAX,8.73,12.47,0,0
2015,11,25,3,NK,NK1514,IAH,SEA,0.0,0.0,1,0
2015,12,2,3,F9,F91515,DEN,CLT,39.23,46.04,0,0
2015,7,8,3,AA,AA1516,SEA,DFW,27.45,27.67,0,0
2015,2,21,6,WN,WN1517,MSP,BOS,-0.74,-6.41,0,0
2015,10,13,2,NK,NK1518,ORD,LAS,21.28,16.21,0,0
2015,10,9,5,NK,NK1519,PHX,JFK,-10.08,-18.02,0,0
2015,6,16,2,AS,AS1520,DTW,PHX,17.32,18.18,0,0
2015,5,11,1,AS,AS1521,CLT,MSP,0.0,0.0,1,0
2015,6,4,4,AA,AA1522,MIA,SFO,-0.45,15.17,0,0
2015,10,11,7,UA,UA1523,ORD,DFW,8.49,16.71,0,0
2015,5,12,2,B6,B61524,DEN,MSP,5.65,11.79,0,0
2015,9,7,1,DL,DL1525,MIA,DFW,20.7,22.21,0,0
2015,6,28,7,NK,NK1526,DTW,ORD,65.3,79.81,0,0
2015,11,20,5,NK,NK1527,DFW,MIA,0.65,13.01,0,0
2015,3,20,5,AA,AA1528,MSP,CLT,20.36,21.78,0,0
2015,3,17,2,UA,UA1529,PHX,DEN,4.7,-2.38,0,0
2015,8,11,2,UA,UA1530,LAX,IAH,-6.59,-2.7,0,0
2015,9,26,6,WN,WN1531,SFO,DEN,-6.0,2.17,0,0
2015,7,31,5,NK,NK1532,LAS,BOS,3.53,5.54,0,0
2015,11,12,4,F9,F91533,LAX,CLT,7.22,5.36,0,0
2015,2,13,5,DL,DL1534,DFW,SFO,105.14,100.98,0,0
2015,12,22,2,DL,DL1535,MIA,CLT,-1.46,12.97,0,0
2015,5,13,3,F9,F91536,LAX,ATL,13.13,10.68,0,0
2015,4,13,1,B6,B61537,DFW,CLT,36.89,40.31,0,0
2015,12,4,5,AS,AS1538,ORD,ATL,10.88,8.59,0,0
2015,12,30,3,DL,DL1539,PHX,IAH,44.26,46.25,0,0
2015,12,31,4,AA,AA1540,DFW,SFO,50.19,61.93,0,0
2015,12,17,4,AS,AS1541,LAS,MIA,14.35,16.06,0,0
2015,7,18,6,AA,AA1542,SEA,SFO,14.34,10.29,0,0
2015,12,14,1,WN,WN1543,DTW,SFO,-1.2,4.89,0,0
2015,3,9,1,WN,WN1544,LAX,BOS,45.85,60.5,0,0
2015,3,16,1,UA,UA1545,PHX,DEN,8.81,10.54,0,0
2015,1,16,5,AS,AS1546,DTW,MIA,20.51,16.66,0,0
2015,4,7,2,DL,DL1547,LAX,JFK,16.04,18.06,0,0
2015,11,2,1,WN,WN1548,SFO,ATL,1.55,-3.87,0,0
2015,12,31,4,AS,AS1549,JFK,MSP,8.4,15.39,0,0
2015,1,8,4,B6,B61550,DTW,SFO,45.15,47.16,0,0
2015,8,13,4,F9,F91551,PHX,CLT,21.15,30.24,0,0
2015,6,10,3,NK,NK1552,DFW,ORD,6.1,7.02,0,0
2015,7,22,3,AA,AA1553,MSP,DFW,-10.43,-1.27,0,0
2015,3,27,5,NK,NK1554,MIA,DFW,36.01,33.93,0,0
2015,9,14,1,DL,DL1555,JFK,LAX,4.2,8.81,0,0
2015,4,14,2,F9,F91556,DEN,SEA,-2.5,-9.64,0,0
2015,2,16,1,DL,DL1557,CLT,LAS,1.58,-7.85,0,0
2015,3,23,1,NK,NK1558,MSP,DFW,38.2,35.79,0,0
2015,3,16,1,UA,UA1559,DFW,DTW,2.47,-14.75,0,0
2015,3,9,1,WN,WN1560,ATL,SEA,-4.4,-1.26,0,0
2015,9,10,4,WN,WN1561,BOS,IAH,0.0,0.0,1,0
2015,5,23,6,WN,WN1562,DFW,JFK,3.75,4.95,0,0
2015,11,5,4,B6,B61563,PHX,DEN,0.65,6.15,0,0
2015,12,21,1,UA,UA1564,CLT,LAS,77.58,84.31,0,0
2015,2,4,3,NK,NK1565,DEN,MIA,16.41,30.4,0,0
2015,4,18,6,WN,WN1566,DFW,ORD,14.73,16.46,0,0
2015,11,6,5,B6,B61567,DTW,PHX,-4.96,-7.04,0,0
2015,9,12,6,F9,F91568,IAH,JFK,62.24,71.83,0,0
2015,8,27,4,DL,DL1569,BOS,DTW,-0.15,11.72,0,0
2015,4,14,2,B6,B61570,SEA,DEN,0.0,0.0,1,0
2015,6,24,3,NK,NK1571,ATL,JFK,14.09,1.46,0,0
2015,1,19,1,UA,UA1572,IAH,LAX,36.6,33.37,0,0
2015,7,31,5,AA,AA1573,MIA,PHX,15.43,19.66,0,0
2015,7,1,3,DL,DL1574,LAX,SEA,18.82,28.39,0,0
2015,11,7,6,NK,NK1575,JFK,ORD,60.38,50.88,0,0
2015,7,31,5,DL,DL1576,IAH,SFO,8.25,5.29,0,0
2015,7,11,6,AA,AA1577,BOS,DEN,14.07,18.5,0,0
2015,9,5,6,B6,B61578,PHX,LAX,52.79,68.94,0,0
2015,4,16,4,AA,AA1579,CLT,MSP,23.92,26.82,0,0
2015,11,1,7,DL,DL1580,PHX,CLT,93.99,105.22,0,0
2015,6,9,2,WN,WN1581,PHX,BOS,3.83,13.75,0,0
2015,3,18,3,UA,UA1582,SEA,ORD,-1.88,-5.59,0,0
2015,6,13,6,B6,B61583,LAX,MIA,8.28,17.36,0,0
2015,1,26,1,UA,UA1584,ATL,IAH,83.37,88.82,0,0
2015,12,27,7,F9,F91585,LAS,MIA,9.32,25.09,0,0
2015,8,27,4,UA,UA1586,DEN,CLT,0.74,14.43,0,0
2015,4,25,6,UA,UA1587,SEA,LAS,1.32,-6.93,0,0
2015,8,21,5,F9,F91588,ATL,DEN,-0.29,9.86,0,0
2015,11,6,5,UA,UA1589,ORD,MSP,28.09,24.29,0,0
2015,9,30,3,F9,F91590,MSP,DTW,5.19,12.89,0,0
2015,4,17,5,NK,NK1591,DTW,PHX,6.02,20.77,0,0
2015,10,21,3,F9,F91592,ORD,CLT,12.1,20.1,0,0
2015,11,3,2,DL,DL1593,MSP,PHX,3.14,3.2,0,0
2015,11,22,7,AA,AA1594,LAX,CLT,-3.1,6.6,0,0
2015,6,12,5,B6,B61595,MIA,DTW,56.46,47.08,0,0
2015,9,19,6,NK,NK1596,LAX,MIA,0.0,0.0,1,0
2015,7,3,5,DL,DL1597,MIA,ATL,2.63,-2.02,0,0
2015,7,15,3,NK,NK1598,BOS,JFK,7.98,18.28,0,0
2015,3,20,5,B6,B61599,LAX,ATL,17.73,21.99,0,0
2015,3,11,3,DL,DL1600,LAX,DTW,90.25,85.6,0,0
2015,8,21,5,NK,NK1601,CLT,MSP,9.28,22.3,0,0
2015,5,2,6,B6,B61602,DTW,LAS,13.93,19.1,0,0
2015,12,20,7,DL,DL1603,LAX,SEA,19.82,30.75,0,0
2015,12,6,7,DL,DL1604,MIA,DFW,56.41,59.15,0,0
2015,10,21,3,AS,AS1605,DTW,LAS,66.16,62.85,0,0
2015,6,5,5,B6,B61606,DFW,IAH,-5.49,-7.66,0,0
2015,1,14,3,B6,B61607,IAH,DEN,17.4,26.9,0,0
2015,5,21,4,B6,B61608,ATL,ORD,41.61,37.59,0,0
2015,3,31,2,B6,B61609,SFO,IAH,2.96,5.6,0,0
2015,11,1,7,UA,UA1610,IAH,DTW,25.98,37.57,0,0
2015,6,26,5,AA,AA1611,SEA,ORD,-3.87,1.17,0,0
2015,9,30,3,WN,WN1612,MSP,IAH,-3.39,-2.01,0,0
2015,7,15,3,AS,AS1613,DFW,ORD,19.37,7.16,0,0
2015,5,20,3,AS,AS1614,SEA,ORD,-2.68,-4.17,0,0
2015,12,11,5,WN,WN1615,PHX,JFK,6.04,9.11,0,0
2015,9,26,6,DL,DL1616,CLT,LAS,0.0,0.0,1,0
2015,11,1,7,WN,WN1617,ORD,DEN,85.03,96.55,0,0
2015,4,5,7,DL,DL1618,JFK,SEA,3.31,3.62,0,0
2015,8,7,5,AS,AS1619,SEA,JFK,24.27,30.1,0,0
2015,5,13,3,B6,B61620,JFK,CLT,10.31,12.62,0,0
2015,2,25,3,UA,UA1621,DTW,BOS,35.17,43.52,0,0
2015,2,6,5,B6,B61622,CLT,ATL,81.22,93.43,0,0
2015,5,17,7,UA,UA1623,PHX,MSP,-13.88,-12.71,0,0
2015,2,5,4,WN,WN1624,ATL,MSP,71.88,66.53,0,0
2015,7,3,5,AS,AS1625,MIA,MSP,16.54,19.32,0,0
2015,6,24,3,DL,DL1626,CLT,MIA,26.51,31.54,0,0
2015,12,23,3,NK,NK1627,ORD,LAS,11.45,8.78,0,0
2015,1,13,2,WN,WN1628,IAH,MSP,-1.64,-0.37,0,0
2015,8,19,3,AA,AA1629,DFW,PHX,5.56,6.26,0,0
2015,12,8,2,F9,F91630,LAX,SFO,73.45,77.47,0,0
2015,11,13,5,AA,AA1631,SFO,LAX,-6.66,-16.5,0,0
2015,11,9,1,UA,UA1632,DEN,ORD,-4.15,-7.37,0,0
2015,6,22,1,NK,NK1633,PHX,ORD,100.69,101.69,0,0
2015,1,24,6,UA,UA1634,PHX,DEN,10.23,19.66,0,0
2015,8,13,4,WN,WN1635,DFW,LAX,11.33,5.31,0,0
2015,9,7,1,DL,DL1636,ATL,JFK,50.99,43.65,0,0
2015,9,1,2,UA,UA1637,BOS,LAX,12.76,14.57,0,0
2015,1,20,2,UA,UA1638,IAH,DEN,0.0,0.0,1,0
2015,3,2,1,DL,DL1639,LAS,SFO,1.17,0.27,0,0
2015,3,18,3,F9,F91640,IAH,JFK,7.36,9.11,0,0
2015,5,9,6,AS,AS1641,CLT,DFW,14.4,20.61,0,0
2015,9,21,1,DL,DL1642,DEN,SFO,16.1,15.19,0,0
2015,6,16,2,WN,WN1643,ORD,PHX,5.67,16.9,0,0
2015,2,7,6,F9,F91644,IAH,DFW,95.16,112.65,0,0
2015,3,11,3,F9,F91645,BOS,LAS,126.17,133.16,0,0
2015,3,11,3,DL,DL1646,CLT,DTW,-4.26,12.62,0,0
2015,11,23,1,UA,UA1647,SFO,DEN,-10.78,-9.95,0,0
2015,8,25,2,B6,B61648,ATL,DTW,25.22,35.34,0,0
2015,10,30,5,UA,UA1649,ATL,DTW,163.7,168.95,0,0
2015,9,29,2,NK,NK1650,IAH,ORD,0.0,0.0,1,0
2015,4,22,3,UA,UA1651,LAS,MIA,6.43,9.42,0,0
2015,8,24,1,AA,AA1652,CLT,LAX,23.42,34.34,0,0
2015,11,21,6,AA,AA1653,DEN,MSP,56.79,61.58,0,0
2015,11,10,2,WN,WN1654,DEN,PHX,52.23,61.74,0,0
2015,2,26,4,NK,NK1655,LAS,CLT,20.05,26.76,0,0
2015,12,30,3,WN,WN1656,LAX,PHX,11.9,20.87,0,0
2015,12,26,6,WN,WN1657,SFO,PHX,3.69,18.7,0,0
2015,6,26,5,F9,F91658,IAH,ORD,-9.65,-9.63,0,0
2015,7,8,3,DL,DL1659,BOS,CLT,1.12,7.3,0,0
2015,3,26,4,B6,B61660,ORD,LAX,11.86,8.0,0,0
2015,12,16,3,UA,UA1661,IAH,LAS,4.87,6.21,0,0
2015,4,29,3,AS,AS1662,DTW,PHX,28.18,22.19,0,0
2015,10,8,4,F9,F91663,CLT,MIA,10.49,9.41,0,0
2015,7,10,5,B6,B61664,DFW,LAX,0.36,4.68,0,0
2015,5,27,3,UA,UA1665,JFK,LAX,23.92,44.01,0,0
2015,7,9,4,UA,UA1666,BOS,DFW,31.73,34.11,0,0
2015,10,1,4,B6,B61667,ORD,ATL,0.52,3.54,0,0
2015,1,3,6,AS,AS1668,MIA,IAH,101.12,101.58,0,0
2015,10,17,6,F9,F91669,PHX,ORD,30.32,30.75,0,0
2015,7,25,6,WN,WN1670,CLT,LAS,15.78,22.66,0,0
2015,5,23,6,WN,WN1671,ATL,DEN,-6.24,0.77,0,0
2015,4,10,5,F9,F91672,PHX,DFW,50.91,57.38,0,0
2015,7,10,5,AA,AA1673,MIA,LAS,21.13,21.84,0,0
2015,8,16,7,NK,NK1674,CLT,MIA,2.65,-11.27,0,0
2015,10,28,3,DL,DL1675,LAX,BOS,14.74,17.03,0,0
2015,10,30,5,NK,NK1676,DEN,ATL,12.11,10.87,0,0
2015,3,12,4,WN,WN1677,JFK,MSP,-9.86,-5.98,0,0
2015,9,10,4,F9,F91678,SFO,ATL,30.75,39.32,0,0
2015,3,5,4,B6,B61679,DTW,JFK,2.72,0.18,0,0
2015,2,4,3,AS,AS1680,IAH,DTW,40.28,36.73,0,0
2015,9,20,7,AA,AA1681,SEA,JFK,10.4,20.47,0,0
2015,1,28,3,B6,B61682,LAS,DTW,28.64,30.94,0,0
2015,2,9,1,WN,WN1683,JFK,ORD,8.51,17.64,0,0
2015,6,4,4,B6,B61684,LAS,ORD,2.34,8.92,0,0
2015,9,6,7,NK,NK1685,PHX,JFK,8.19,15.86,0,0
2015,11,11,3,DL,DL1686,DTW,CLT,0.0,0.0,1,0
2015,12,20,7,AS,AS1687,LAX,CLT,25.29,20.47,0,0
2015,1,15,4,DL,DL1688,SFO,LAX,71.22,78.69,0,0
2015,2,10,2,NK,NK1689,ORD,DEN,-3.46,0.38,0,0
2015,12,4,5,AA,AA1690,IAH,ORD,0.0,0.0,1,0
2015,3,5,4,WN,WN1691,BOS,JFK,31.62,35.44,0,0
2015,10,24,6,AS,AS1692,LAS,JFK,66.62,58.8,0,0
2015,10,24,6,AA,AA1693,BOS,MIA,5.02,7.28,0,0
2015,9,16,3,F9,F91694,LAS,JFK,9.88,11.55,0,0
2015,4,20,1,WN,WN1695,DTW,ORD,19.72,30.96,0,0
2015,7,4,6,B6,B61696,DFW,DEN,9.88,17.22,0,0
2015,8,16,7,WN,WN1697,DTW,MIA,49.08,58.98,0,0
2015,12,14,1,AS,AS1698,JFK,ATL,101.17,104.37,0,0
2015,2,13,5,DL,DL1699,LAX,MSP,1.88,2.88,0,0
2015,2,3,2,AS,AS1700,BOS,PHX,9.54,5.78,0,0
2015,9,13,7,B6,B61701,SEA,MSP,-4.79,-18.76,0,0
2015,3,17,2,F9,F91702,ORD,SEA,7.3,29.28,0,0
2015,2,4,3,F9,F91703,ATL,JFK,3.02,1.86,0,0
2015,2,9,1,F9,F91704,CLT,BOS,-4.48,-1.35,0,0
2015,10,4,7,AA,AA1705,DFW,DTW,80.03,88.98,0,0
2015,1,19,1,AA,AA1706,JFK,MIA,73.63,83.92,0,0
2015,2,26,4,F9,F91707,IAH,JFK,-2.25,6.65,0,0
2015,6,30,2,B6,B61708,PHX,DFW,19.63,26.89,0,0
2015,1,14,3,AS,AS1709,MSP,ORD,13.23,15.81,0,0
2015,5,1,5,B6,B61710,DEN,MIA,9.8,21.51,0,0
2015,8,5,3,NK,NK1711,SEA,ATL,-4.78,-14.03,0,0
2015,10,21,3,DL,DL1712,IAH,ORD,28.85,40.87,0,0
2015,3,27,5,B6,B61713,LAS,DTW,-9.26,-22.52,0,0
2015,4,20,1,B6,B61714,SEA,DFW,-7.94,-11.38,0,0
2015,10,24,6,DL,DL1715,PHX,SEA,7.87,2.25,0,0
2015,11,30,1,B6,B61716,MIA,DTW,20.19,30.82,0,0
2015,12,10,4,UA,UA1717,ATL,JFK,9.72,32.64,0,0
2015,11,23,1,NK,NK1718,DFW,BOS,7.74,14.4,0,0
2015,8,11,2,NK,NK1719,PHX,DEN,30.36,28.17,0,0
2015,12,18,5,WN,WN1720,MSP,SFO,7.14,15.75,0,0
2015,10,14,3,NK,NK1721,DTW,DFW,4.72,9.65,0,0
2015,10,9,5,UA,UA1722,DFW,IAH,49.03,57.83,0,0
2015,2,2,1,NK,NK1723,LAS,DEN,13.23,3.23,0,0
2015,9,14,1,DL,DL1724,SEA,IAH,60.96,68.03,0,0
2015,10,27,2,NK,NK1725,SFO,DTW,9.35,15.8,0,0
2015,10,29,4,AA,AA1726,IAH,LAS,36.43,45.98,0,0
2015,5,23,6,UA,UA1727,LAS,IAH,26.07,27.58,0,0
2015,12,6,7,AA,AA1728,SFO,SEA,-2.34,19.46,0,0
2015,3,4,3,WN,WN1729,CLT,MSP,22.77,21.3,0,0
2015,5,1,5,B6,B61730,BOS,JFK,25.12,16.03,0,0
2015,1,18,7,B6,B61731,DEN,IAH,-8.11,2.87,0,0
2015,2,21,6,UA,UA1732,SEA,DEN,-6.74,-12.51,0,0
2015,1,15,4,AA,AA1733,JFK,CLT,32.97,42.08,0,0
2015,2,12,4,DL,DL1734,JFK,SFO,19.8,19.94,0,0
2015,12,18,5,NK,NK1735,PHX,CLT,4.42,1.23,0,0
2015,5,25,1,WN,WN1736,DEN,DTW,-1.11,6.72,0,0
2015,1,11,7,AA,AA1737,SFO,DEN,139.86,154.64,0,0
2015,8,8,6,B6,B61738,LAX,DEN,0.0,0.0,1,0
2015,8,21,5,F9,F91739,ORD,SFO,33.71,51.53,0,0
2015,9,11,5,NK,NK1740,LAX,DTW,-6.08,-18.46,0,0
2015,8,3,1,UA,UA1741,DTW,LAX,10.8,12.92,0,0
2015,10,26,1,F9,F91742,DEN,ATL,19.97,7.32,0,0
2015,7,16,4,NK,NK1743,SEA,DEN,11.71,17.31,0,0
2015,11,7,6,AA,AA1744,ATL,SEA,-11.16,6.83,0,0
2015,10,14,3,AA,AA1745,JFK,SEA,-2.27,1.06,0,0
2015,12,30,3,NK,NK1746,LAX,SEA,9.02,13.17,0,0
2015,7,4,6,NK,NK1747,MIA,SEA,25.68,22.44,0,0
2015,6,11,4,F9,F91748,LAX,CLT,8.44,16.09,0,0
2015,12,28,1,F9,F91749,DTW,ORD,130.36,132.34,0,0
2015,9,6,7,F9,F91750,IAH,ORD,29.13,29.08,0,0
2015,4,3,5,UA,UA1751,SEA,BOS,14.62,15.89,0,0
